0.4247	0.3029	0.3682	0.2654	0.3287	0.3916	0.2980	0.5262	0.6209	0.6882	1.0000	0.7337	0.5434	0.6079	0.7192	0.4336	0.3935	0.3682	0.3682	0.5109	0.3886	0.3874	0.3886	0.4336	0.3764	0.3407	0.2224	0.2828	0.3261	0.2939	0.2509	0.3108	0.4007	0.3900	0.3478	0.2939	0.4168	0.3935	0.2828	0.3682	0.2419	0.2567	0.3096	0.1155	0.0000	0.5788	0.3071	0.4007	0.4103	0.3287	0.3478	0.3682	0.2840	0.3900	0.2840	0.3029	0.3205	0.4771	0.4007	0.4336	0.3264	0.3491	0.4247	0.3633	0.3864	0.2567	0.2342	0.2534	0.2710	0.2771	0.1576	0.1426	0.2342	0.1946	0.1452	0.0868	0.1576	0.2103	0.1848	0.2103	0.1877
0.4714	0.3755	0.3532	0.2895	0.3532	0.4730	0.3292	0.6227	0.6981	0.6060	0.7337	1.0000	0.6853	0.7770	0.7604	0.4647	0.3790	0.4825	0.4610	0.4575	0.2488	0.4120	0.4575	0.3755	0.2837	0.3251	0.2039	0.1735	0.3101	0.3151	0.2977	0.2552	0.3717	0.3309	0.3323	0.3532	0.5024	0.4825	0.3891	0.5380	0.3790	0.3532	0.3304	0.0944	0.0000	0.5688	0.3740	0.3717	0.4825	0.3127	0.3740	0.3532	0.2669	0.3755	0.3101	0.2863	0.3532	0.4647	0.4456	0.3309	0.3447	0.3336	0.3656	0.4086	0.4361	0.3912	0.2944	0.2778	0.3034	0.2658	0.3101	0.1222	0.3728	0.3304	0.2771	0.2308	0.3101	0.3127	0.2488	0.2723	0.3070
0.4009	0.4201	0.3532	0.2539	0.3936	0.5209	0.4250	0.6766	0.6119	0.5344	0.5434	0.6853	1.0000	0.7770	0.7604	0.5093	0.5343	0.4825	0.5149	0.4992	0.2906	0.4120	0.4575	0.4201	0.3195	0.3813	0.3034	0.2813	0.3532	0.3532	0.4086	0.3336	0.4825	0.3309	0.4158	0.5054	0.5024	0.6895	0.4250	0.6304	0.3790	0.3532	0.4009	0.3532	0.0000	0.5688	0.4992	0.4825	0.5257	0.3936	0.3740	0.4456	0.3532	0.4647	0.4394	0.3755	0.3891	0.4647	0.3717	0.4201	0.3811	0.2944	0.3304	0.4086	0.3304	0.2771	0.2944	0.2417	0.3532	0.2308	0.2669	0.0760	0.3336	0.2599	0.2771	0.1958	0.2669	0.3127	0.3323	0.2723	0.2608
0.5054	0.3708	0.4336	0.3201	0.3135	0.2341	0.2341	0.6452	0.4506	0.6344	0.6079	0.7770	0.7770	1.0000	0.6846	0.4547	0.4161	0.3918	0.4425	0.5316	0.3187	0.4812	0.4464	0.4128	0.4516	0.3125	0.2046	0.3361	0.3238	0.4771	0.3852	0.3515	0.4731	0.4128	0.4039	0.4771	0.4386	0.4648	0.4247	0.5656	0.3675	0.3464	0.3705	0.1485	0.0000	0.5945	0.4039	0.4291	0.4506	0.3564	0.4039	0.3918	0.3661	0.4128	0.3661	0.3289	0.5132	0.4547	0.3852	0.4128	0.5355	0.3082	0.4154	0.4291	0.4154	0.2593	0.3082	0.4011	0.2982	0.3755	0.2393	0.1746	0.3082	0.2806	0.3029	0.1970	0.2816	0.1848	0.1910	0.0990	0.2180
0.5653	0.3693	0.4852	0.3671	0.3087	0.4229	0.2454	0.5506	0.5007	0.7055	0.7192	0.7604	0.7604	0.6846	1.0000	0.4143	0.4247	0.4007	0.4007	0.4512	0.3140	0.4427	0.3597	0.3242	0.3619	0.3226	0.2163	0.2394	0.3645	0.3916	0.4340	0.3499	0.4340	0.3693	0.3140	0.3448	0.3546	0.4247	0.3820	0.4863	0.2329	0.3448	0.3239	0.1610	0.0000	0.6005	0.3140	0.3869	0.4099	0.4009	0.3597	0.2845	0.2283	0.2792	0.3191	0.3242	0.3820	0.4143	0.4340	0.2792	0.4512	0.2105	0.3721	0.3869	0.3239	0.2512	0.2570	0.2577	0.2163	0.2334	0.1830	0.1503	0.3499	0.3239	0.2512	0.1376	0.1830	0.2627	0.3140	0.2627	0.1951
0.2356	0.1611	0.2593	0.1841	0.1419	0.1891	0.1440	0.2904	0.3661	0.3602	0.4336	0.4647	0.5093	0.4547	0.4143	1.0000	0.6594	0.6351	0.5438	0.5316	0.4890	0.5244	0.5316	0.4967	0.6801	0.5769	0.3918	0.5574	0.4083	0.5643	0.5170	0.5676	0.6487	0.4128	0.4890	0.4771	0.6257	0.5621	0.4689	0.6525	0.4161	0.5207	0.6403	0.3918	0.0000	0.5945	0.4890	0.6048	0.6197	0.4851	0.4464	0.4787	0.4506	0.4128	0.5351	0.4547	0.5574	0.4547	0.4731	0.3708	0.5819	0.3082	0.3705	0.3413	0.4154	0.2593	0.2650	0.3550	0.3450	0.2863	0.2816	0.1311	0.2650	0.1457	0.1721	0.1078	0.2393	0.1419	0.1484	0.1848	0.2180
0.3219	0.2701	0.2924	0.3165	0.1539	0.2329	0.1371	0.3602	0.3137	0.3639	0.3935	0.3790	0.5343	0.4161	0.4247	0.6594	1.0000	0.6457	0.5571	0.6048	0.6048	0.5988	0.5555	0.4161	0.5759	0.4865	0.3337	0.4866	0.4608	0.5451	0.5925	0.4483	0.6434	0.3675	0.5555	0.4440	0.3813	0.5275	0.5380	0.4094	0.3386	0.5451	0.4262	0.4094	0.0000	0.6063	0.5061	0.4906	0.5098	0.4525	0.4073	0.3239	0.4608	0.4161	0.5588	0.4161	0.4866	0.3675	0.3887	0.3675	0.6228	0.2978	0.3219	0.3887	0.4262	0.2419	0.3480	0.3052	0.2861	0.2756	0.2156	0.1307	0.1975	0.2698	0.2419	0.1721	0.1666	0.2037	0.1603	0.2037	0.2273
0.3480	0.1485	0.2419	0.2113	0.3779	-0.3963	0.2809	0.4137	0.2647	0.4699	0.3682	0.4825	0.4825	0.3918	0.4007	0.6351	0.6457	1.0000	0.6482	0.8765	0.5061	0.6238	0.7530	0.6351	0.6024	0.5343	0.2861	0.6150	0.5098	0.4946	0.6180	0.6238	0.6180	0.5134	0.5061	0.6209	0.4051	0.4094	0.7433	0.3436	0.5275	0.7473	0.6088	0.0412	0.0000	0.2898	0.6295	0.6180	0.6323	0.6267	0.5061	0.3963	0.3872	0.5134	0.6323	0.5134	0.4866	0.5134	0.4906	0.6351	0.5959	0.2477	0.2176	0.4906	0.2176	0.3682	0.3731	0.4656	0.1672	0.3532	0.0195	-0.4179	0.2477	0.0872	0.1155	0.0944	0.0195	0.0046	0.0121	0.1290	0.1548
0.2393	0.2397	0.2629	0.1784	0.1705	0.2010	0.0012	0.2671	0.2851	0.3374	0.3682	0.4610	0.5149	0.4425	0.4007	0.5438	0.5571	0.6482	1.0000	0.6913	0.4340	0.6343	0.6398	0.4425	0.4478	0.2862	0.2068	0.3583	0.3362	0.4735	0.5755	0.4253	0.5225	0.2904	0.4855	0.4735	0.5043	0.3602	0.5187	0.5812	0.4094	0.5262	0.4567	0.4137	0.0000	0.2182	0.4340	0.4694	0.4893	0.4297	0.4855	0.3963	0.4383	0.4425	0.5404	0.3918	0.5187	0.3411	0.4694	0.4932	0.6071	0.3208	0.2937	0.4163	0.2393	0.3156	0.2686	0.3320	0.3060	0.3532	0.0808	0.1951	0.2686	0.1850	0.1576	0.0298	0.1830	0.1705	0.1253	0.2742	0.1951
0.2849	0.3187	0.3478	0.2367	0.1972	0.1768	0.0853	0.4340	0.2591	0.3588	0.5109	0.4575	0.4992	0.5316	0.4512	0.5316	0.6048	0.8765	0.6913	1.0000	0.6017	0.7573	0.6415	0.5742	0.4870	0.5168	0.2876	0.5860	0.5884	0.5516	0.5481	0.4742	0.5481	0.4039	0.4423	0.5109	0.4301	0.5061	0.5446	0.5590	0.5555	0.5924	0.4111	0.5061	0.0000	1.0000	0.4423	0.5071	0.5472	0.4782	0.4822	0.5149	0.4649	0.5316	0.4649	0.4890	0.5860	0.4890	0.4660	0.5316	0.5654	0.3124	0.2849	0.4660	0.2849	0.2663	0.3124	0.3966	0.3826	0.3740	0.1356	0.1621	0.1911	0.2008	0.2256	0.1654	0.1356	0.1571	0.0838	0.1170	0.2062
0.0746	0.1058	0.1848	0.0671	-0.0141	0.1310	-0.0263	0.2282	0.1768	0.2733	0.3886	0.2488	0.2906	0.3187	0.3140	0.4890	0.6048	0.5061	0.4340	0.6017	1.0000	0.6360	0.5220	0.6168	0.4870	0.5705	0.3826	0.5860	0.5884	0.4701	0.3838	0.3529	0.5481	0.3613	0.3627	0.3478	0.4301	0.4567	0.4204	0.3826	0.4567	0.4701	0.4111	0.3826	0.0000	1.0000	0.2033	0.4249	0.3826	0.3177	0.4025	0.3826	0.3826	0.4039	0.3003	0.4039	0.4204	0.3613	0.3838	0.3187	0.4351	0.1506	0.2008	0.3427	0.2008	0.2256	0.2315	0.3104	0.3351	0.2488	0.0121	0.0298	0.1506	-0.0314	0.0625	-0.1473	0.0533	0.0768	0.0440	0.0367	0.0298
0.2097	0.2218	0.2342	0.2432	0.1380	0.3034	0.0248	0.3731	0.2477	0.2772	0.3874	0.4120	0.4120	0.4812	0.4427	0.5244	0.5988	0.6238	0.6343	0.7573	0.6360	1.0000	0.7978	0.7406	0.5181	0.6184	0.5178	0.5333	0.6238	0.5405	0.4983	0.4301	0.5369	0.3515	0.4742	0.3874	0.4695	0.4985	0.4944	0.5522	0.4985	0.5405	0.4073	0.6238	0.0000	1.0000	0.4742	0.6141	0.6238	0.4906	0.5551	0.5074	0.4567	0.3515	0.3731	0.3515	0.4166	0.3947	0.3054	0.3082	0.4285	0.1641	0.1702	0.3440	0.2097	0.2725	0.2401	0.2712	0.3249	0.2552	0.1641	0.1492	0.1261	0.1307	0.1193	0.0200	0.1641	0.0988	0.0697	0.0596	0.1492
0.2428	0.2335	0.2663	0.2791	0.1571	0.1768	-0.0263	0.2797	0.2179	0.2733	0.3886	0.4575	0.4575	0.4464	0.3597	0.5316	0.5555	0.7530	0.6398	0.6415	0.5220	0.7978	1.0000	0.7019	0.5725	0.6242	0.3826	0.5032	0.5061	0.5516	0.5071	0.5146	0.4660	0.3187	0.4822	0.3886	0.4776	0.4567	0.4618	0.4708	0.4567	0.5516	0.4532	0.5061	0.0000	0.5884	0.4822	0.6303	0.5884	0.4381	0.4822	0.4708	0.4237	0.3187	0.4237	0.3613	0.4204	0.4039	0.3838	0.4039	0.5654	0.1911	0.2008	0.3017	0.2008	0.2663	0.1911	0.2242	0.2401	0.2488	0.2179	0.0739	0.1102	0.0746	0.0625	0.0819	0.1768	0.0367	0.0440	0.0768	0.1180
0.1906	0.1191	0.2157	0.1388	0.1419	0.1440	-0.1673	0.2397	0.2393	0.3602	0.4336	0.3755	0.4201	0.4128	0.3242	0.4967	0.4161	0.6351	0.4425	0.5742	0.6168	0.7406	0.7019	1.0000	0.6801	0.6827	0.6257	0.6017	0.5351	0.5643	0.4731	0.4379	0.5170	0.3708	0.4464	0.4771	0.3918	0.4648	0.4247	0.5656	0.3188	0.4771	0.4604	0.3918	0.0000	0.5945	0.4464	0.6487	0.5774	0.5280	0.5742	0.4352	0.3661	0.2869	0.4083	0.3289	0.4247	0.3289	0.3413	0.4128	0.4426	0.1785	0.2806	0.4731	0.3255	0.3464	0.3515	0.3089	0.2514	0.2417	0.1125	0.1311	0.1785	0.1457	0.1286	0.0632	0.1548	0.1419	0.0632	0.0132	0.1746
0.1979	0.2232	0.2594	0.1505	0.2132	0.1656	0.1165	0.3926	0.2049	0.2380	0.3764	0.2837	0.3195	0.4516	0.3619	0.6801	0.5759	0.6024	0.4478	0.4870	0.4870	0.5181	0.5725	0.6801	1.0000	0.7695	0.6942	0.6687	0.6466	0.6492	0.5078	0.6787	0.5078	0.4973	0.4870	0.4543	0.4903	0.5759	0.4110	0.6214	0.4169	0.5323	0.4769	0.4699	0.0000	1.0000	0.4870	0.5456	0.5583	0.4616	0.4870	0.4794	0.5141	0.3146	0.4257	0.3602	0.4846	0.4059	0.3185	0.3602	0.4275	0.2370	0.2328	0.3563	0.2677	0.1035	0.2370	0.1984	0.2864	0.1762	0.1607	0.1481	0.0764	0.0933	0.0646	0.0688	0.1165	0.1303	0.1023	0.0475	0.1481
0.1496	0.1009	0.2309	0.1999	0.1344	0.1662	0.0099	0.1842	0.2540	0.2510	0.3407	0.3251	0.3813	0.3125	0.3226	0.5769	0.4865	0.5343	0.2862	0.5168	0.5705	0.6184	0.6242	0.6827	0.7695	1.0000	0.6896	0.7210	0.6270	0.7253	0.6678	0.6184	0.7232	0.4711	0.5705	0.5056	0.4310	0.5378	0.6094	0.5842	0.4351	0.8352	0.6031	0.5343	0.0000	1.0000	0.6242	0.7785	0.7869	0.6213	0.5705	0.4225	0.4671	0.3125	0.5737	0.4711	0.4420	0.3125	0.2802	0.2596	0.4143	0.2368	0.2063	0.3910	0.2063	0.2309	0.3458	0.3610	0.1206	0.2126	0.2007	0.1076	0.1278	0.1496	0.0661	0.1001	0.0941	0.1344	0.0873	0.1344	0.2126
0.1975	0.0175	0.2224	0.1405	0.1386	0.2163	-0.0712	0.1077	0.1044	0.1845	0.2224	0.2039	0.3034	0.2046	0.2163	0.3918	0.3337	0.2861	0.2068	0.2876	0.3826	0.5178	0.3826	0.6257	0.6942	0.6896	1.0000	0.6545	0.5758	0.6112	0.5102	0.4213	0.5592	0.3918	0.4776	0.4168	0.3136	0.4765	0.4570	0.6601	0.2861	0.5140	0.3982	0.4051	0.0000	0.2068	0.4301	0.5592	0.5286	0.4736	0.3351	0.3499	0.2929	0.1579	0.3401	0.2046	0.3583	0.2046	0.1184	0.1579	0.2228	0.2766	0.2978	0.4123	0.2978	0.2224	0.2284	0.2806	0.1763	0.1044	0.1515	0.1177	0.1320	0.1975	0.0766	0.0546	0.1044	0.1386	0.1451	0.0907	0.1641
0.0582	0.0706	0.1318	0.0506	0.0775	0.0493	0.0968	0.3048	0.1871	0.1533	0.2828	0.1735	0.2813	0.3361	0.2394	0.5574	0.4866	0.6150	0.3583	0.5860	0.5860	0.5333	0.5032	0.6017	0.6687	0.7210	0.6545	1.0000	0.7005	0.7358	0.4866	0.6500	0.5233	0.4247	0.5032	0.4338	0.4570	0.5893	0.3939	0.7250	0.5380	0.5470	0.5291	0.7433	0.0000	1.0000	0.4618	0.4499	0.5294	0.4385	0.4204	0.4958	0.5722	0.4689	0.4010	0.3361	0.3583	0.3361	0.2299	0.3804	0.3264	0.2610	0.1307	0.3399	0.2031	0.1695	0.2221	0.2949	0.3089	0.1735	0.0588	0.1291	0.0666	0.0582	0.0940	0.0298	0.1444	0.0775	0.0478	0.0374	0.0832
0.2611	0.1548	0.1997	0.1237	0.1705	0.1376	0.0468	0.2851	0.1830	0.2491	0.3261	0.3101	0.3532	0.3238	0.3645	0.4083	0.4608	0.5098	0.3362	0.5884	0.5884	0.6238	0.5061	0.5351	0.6466	0.6270	0.5758	0.7005	1.0000	0.7052	0.4906	0.4567	0.5331	0.3238	0.4237	0.4525	0.2929	0.4608	0.4866	0.6498	0.4117	0.5367	0.4349	0.2647	0.0000	0.5915	0.3003	0.4057	0.4281	0.3779	0.4237	0.4310	0.2647	0.2816	0.3055	0.4083	0.4866	0.3661	0.3208	0.2393	0.4612	0.2895	0.2611	0.4482	0.3045	0.3261	0.3313	0.4210	0.4344	0.3532	0.1421	0.2121	0.2059	0.2176	0.2840	0.1376	0.1421	0.1705	0.1356	0.1290	0.2121
0.1562	0.1286	0.1452	0.1108	0.1313	0.1576	0.0640	0.3156	0.2419	0.2594	0.2939	0.3151	0.3532	0.4771	0.3916	0.5643	0.5451	0.4946	0.4735	0.5516	0.4701	0.5405	0.5516	0.5643	0.6492	0.7253	0.6112	0.7358	0.7052	1.0000	0.6629	0.6554	0.6255	0.5643	0.5109	0.5169	0.5140	0.5957	0.4715	0.9097	0.4946	0.5540	0.5781	0.6209	0.0000	0.5788	0.4701	0.5131	0.5367	0.4472	0.4701	0.5036	0.4946	0.3900	0.4525	0.4771	0.3960	0.3900	0.2884	0.3464	0.4057	0.3491	0.2329	0.3633	0.2329	0.2567	0.2342	0.4106	0.4168	0.2390	0.1997	0.1877	0.1576	0.1562	0.1824	0.1249	0.1997	0.1313	0.1440	0.2103	0.2328
0.2176	0.2535	0.2135	0.1362	0.1245	0.1982	0.0567	0.3102	0.1935	0.2806	0.2509	0.2977	0.4086	0.3852	0.4340	0.5170	0.5925	0.6180	0.5755	0.5481	0.3838	0.4983	0.5071	0.4731	0.5078	0.6678	0.5102	0.4866	0.4906	0.6629	1.0000	0.6527	0.5998	0.6048	0.5481	0.4756	0.5592	0.7453	0.5600	0.9090	0.5416	0.5506	0.5529	0.8727	0.0000	0.5755	0.6303	0.6362	0.6604	0.6418	0.5892	0.5452	0.4906	0.4731	0.5331	0.4291	0.4133	0.4291	0.3451	0.3852	0.3457	0.3440	0.2176	0.2723	0.1803	0.1760	0.2282	0.2747	0.4123	0.2238	0.1510	0.1814	0.1896	0.1431	0.1386	0.1129	0.1086	0.1643	0.1784	0.2041	0.2268
0.1702	0.2650	0.1959	0.1635	0.1772	0.1177	0.1177	0.3208	0.2477	0.3173	0.3108	0.2552	0.3336	0.3515	0.3499	0.5676	0.4483	0.6238	0.4253	0.4742	0.3529	0.4301	0.5146	0.4379	0.6787	0.6184	0.4213	0.6500	0.4567	0.6554	0.6527	1.0000	0.6141	0.6109	0.5551	0.4257	0.5660	0.5988	0.4555	0.7313	0.4483	0.5405	0.7234	0.7492	0.0000	0.5821	0.4742	0.4983	0.4985	0.4906	0.4742	0.5522	0.5403	0.3515	0.4985	0.4379	0.3777	0.4812	0.3826	0.3515	0.4693	0.3541	0.2887	0.3440	0.2097	0.1193	0.1261	0.2712	0.3731	0.2160	0.1641	0.1940	0.1641	0.1307	0.1576	0.0984	0.1641	0.1380	0.0293	0.1380	0.1940
0.1431	0.2096	0.2135	0.1362	0.2041	0.2925	0.1039	0.4163	0.4057	0.3942	0.4007	0.3717	0.4825	0.4731	0.4340	0.6487	0.6434	0.6180	0.5225	0.5481	0.5481	0.5369	0.4660	0.5170	0.5078	0.7232	0.5592	0.5233	0.5331	0.6255	0.5998	0.6141	1.0000	0.8244	0.7535	0.6629	0.8041	0.8472	0.6333	0.9090	0.6434	0.6629	0.7019	0.6180	0.0000	1.0000	0.5892	0.6362	0.6604	0.5623	0.5481	0.6362	0.5331	0.5609	0.6180	0.5609	0.4499	0.6048	0.4179	0.4291	0.4612	0.4212	0.3666	0.4179	0.2921	0.2135	0.3054	0.4656	0.5592	0.2977	0.1935	0.2268	0.2282	0.1431	0.1760	0.0760	0.1510	0.1643	0.0963	0.2041	0.2268
0.1906	0.2030	0.1721	0.1388	0.1419	0.0989	0.0989	0.2904	0.2816	0.4516	0.3900	0.3309	0.3309	0.4128	0.3693	0.4128	0.3675	0.5134	0.2904	0.4039	0.3613	0.3515	0.3187	0.3708	0.4973	0.4711	0.3918	0.4247	0.3238	0.5643	0.6048	0.6109	0.8244	1.0000	0.6168	0.6514	0.4854	0.6594	0.6459	0.7393	0.5134	0.5643	0.6403	0.3918	0.0000	0.1891	0.4890	0.6048	0.4929	0.5709	0.4464	0.5221	0.4929	0.4128	0.4506	0.3708	0.4247	0.4547	0.3852	0.3289	0.4426	0.3947	0.3705	0.3852	0.3255	0.1721	0.1785	0.4471	0.3450	0.2863	0.1125	0.2180	0.2218	0.1906	0.1721	0.1524	0.1548	0.1848	0.1058	0.1419	0.1746
